country,year,month,temperature,humidity,precipitation,wind_speed,wetbulb_temperature,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%),Total energy - TWh,Total renewables - TWh,Total fossil fuels - TWh,Coal consumption - TWh,Gas consumption - TWh,Oil consumption - TWh,Nuclear consumption - TWh,Solar consumption - TWh,Hydro consumption - TWh,Wind consumption - TWh,Biofuels consumption - TWh,Low carbon - TWh,Other renewables (including geothermal and biomass) - TWh,Other - TWh,climate_region,Pct renewables,Pct fossil fuels,Pct Coal consumption,Pct Gas consumption,Pct Oil consumption,Pct Nuclear consumption,Pct Solar consumption,Pct Hydro consumption,Pct Wind consumption,Pct Biofuels consumption,Pct Low carbon,Pct Other renewables,Pct Other
Tanzania,2023,1,22.62645609318996,73.39717741935483,0.17066532258064518,8.157885304659498,66.09838645001521,1.6554451619454034,1.3439591265461512,2.663555122284844,0.216,182665.16413968956,58564.40376997677,121112.78058553026,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518286e-06,58564.40376997677,1.3943905659518286e-06,0.0,Savana,32.06106870229006,66.30316248636859,0.0,66.08505997818972,0.0,0.0,0.54525627044711,30.75245365321699,0.0,7.633587786259541e-10,32.06106870229006,0.0,7.633587786259541e-10
Tanzania,2023,2,23.41706349206349,69.76438492063492,0.15609126984126986,8.137996031746033,66.41750171013092,1.6573851765002763,1.3494594927028307,2.663555122284844,0.21599999999999997,182665.16413968956,58564.40376997677,121112.78058553026,0.0,120714.38328097256,0.0,0.0,995.9932613941631,56174.01994263076,0.0,1.3943905659518286e-06,58564.40376997677,1.3943905659518286e-06,0.0,Savana,32.06106870229006,66.30316248636859,0.0,66.08505997818973,0.0,0.0,0.54525627044711,30.752453653216985,0.0,7.633587786259541e-10,32.06106870229006,0.0,7.633587786259541e-10
Tanzania,2023,3,21.96615143369176,77.11917562724014,0.5713575268817205,7.5065412186379925,65.79338632521632,1.6537857544390357,1.3381768432210792,2.663555122284844,0.216,182665.16413968956,58564.40376997677,121112.78058553026,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518286e-06,58564.40376997677,1.3943905659518286e-06,0.0,Savana,32.06106870229006,66.30316248636859,0.0,66.08505997818972,0.0,0.0,0.54525627044711,30.75245365321699,0.0,7.633587786259541e-10,32.06106870229006,0.0,7.633587786259541e-10
Tanzania,2023,4,21.5575,82.1261574074074,0.3649074074074074,8.195694444444444,66.5162738131372,1.6592271201282907,1.3478146953979737,2.663555122284844,0.21600000000000005,182665.16413968956,58564.40376997677,121112.78058553023,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518282e-06,58564.40376997677,1.3943905659518282e-06,0.0,Savana,32.06106870229006,66.30316248636858,0.0,66.08505997818972,0.0,0.0,0.54525627044711,30.75245365321699,0.0,7.633587786259539e-10,32.06106870229006,0.0,7.633587786259539e-10
Tanzania,2023,5,21.500246415770608,75.72804659498208,0.07465277777777778,8.941756272401433,64.79603293005351,1.6484754521756126,1.3189560238935027,2.663555122284844,0.216,182665.16413968956,58564.40376997677,121112.78058553026,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518286e-06,58564.40376997677,1.3943905659518286e-06,0.0,Savana,32.06106870229006,66.30316248636859,0.0,66.08505997818972,0.0,0.0,0.54525627044711,30.75245365321699,0.0,7.633587786259541e-10,32.06106870229006,0.0,7.633587786259541e-10
Tanzania,2023,6,21.086134259259257,68.1900462962963,0.03265046296296297,9.457500000000001,62.21762674037887,1.6295352597053887,1.2833173462334229,2.663555122284844,0.21600000000000005,182665.16413968956,58564.40376997677,121112.78058553023,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518282e-06,58564.40376997677,1.3943905659518282e-06,0.0,Savana,32.06106870229006,66.30316248636858,0.0,66.08505997818972,0.0,0.0,0.54525627044711,30.75245365321699,0.0,7.633587786259539e-10,32.06106870229006,0.0,7.633587786259539e-10
Tanzania,2023,7,20.81209677419355,62.2921146953405,0.008803763440860216,11.444601254480284,60.20989937736304,1.613762383548053,1.2583294264960252,2.663555122284844,0.216,182665.16413968956,58564.40376997677,121112.78058553026,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518286e-06,58564.40376997677,1.3943905659518286e-06,0.0,Savana,32.06106870229006,66.30316248636859,0.0,66.08505997818972,0.0,0.0,0.54525627044711,30.75245365321699,0.0,7.633587786259541e-10,32.06106870229006,0.0,7.633587786259541e-10
Tanzania,2023,8,21.244895833333334,61.68125,0.01730902777777778,11.802013888888888,60.80419631738517,1.6191638964703836,1.2637505552238504,2.6635551222848437,0.216,182665.16413968956,58564.40376997677,121112.78058553026,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518286e-06,58564.40376997677,1.3943905659518286e-06,0.0,Savana,32.06106870229006,66.30316248636859,0.0,66.08505997818972,0.0,0.0,0.54525627044711,30.75245365321699,0.0,7.633587786259541e-10,32.06106870229006,0.0,7.633587786259541e-10
Togo,2022,8,23.769386574074076,83.70659722222221,0.5195196759259259,11.015219907407408,70.83532109768548,1.6842571601939724,1.4255672638881283,2.3619364148148145,0.3972,33465.37358284386,4382.370350134317,13147.11105040295,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.1784364613213,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.285714285714306,0.0,35.119047619047635,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
Togo,2022,9,24.33875,85.34976851851853,0.41106018518518517,9.215810185185186,72.24140845158716,1.689697442751397,1.4581823182808253,2.3619364148148145,0.3972,33465.37358284386,4382.370350134317,13147.11105040295,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.1784364613213,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.285714285714306,0.0,35.119047619047635,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
